"week","x","inventory_needed","month"
9,4.63333114210954,"VL-19PST-PD-2020",9
10,4.99408681584706,"VL-19PST-PD-2020",10
11,5.38293127757363,"VL-19PST-PD-2020",11
12,5.80205154766934,"VL-19PST-PD-2020",12
13,6.25380493005035,"VL-19PST-PD-2020",13
14,6.7407322706108,"VL-19PST-PD-2020",14
15,7.26557224797992,"VL-19PST-PD-2020",15
16,7.83127677697139,"VL-19PST-PD-2020",16
17,8.44102761136027,"VL-19PST-PD-2020",17
18,9.0982542393683,"VL-19PST-PD-2020",18
19,9.80665317250912,"VL-19PST-PD-2020",19
20,10.5702087362817,"VL-19PST-PD-2020",20
21,11.3932154796477,"VL-19PST-PD-2020",21
22,12.2803023293317,"VL-19PST-PD-2020",22
23,13.2364586248002,"VL-19PST-PD-2020",23
24,14.2670621803481,"VL-19PST-PD-2020",24
25,15.3779095321268,"VL-19PST-PD-2020",25
26,16.5752485402365,"VL-19PST-PD-2020",26
27,17.8658135292473,"VL-19PST-PD-2020",27
28,19.2568631647969,"VL-19PST-PD-2020",28
29,20.7562212792969,"VL-19PST-PD-2020",29
30,22.3723208763675,"VL-19PST-PD-2020",30
31,24.1142515615011,"VL-19PST-PD-2020",31
32,25.9918106657236,"VL-19PST-PD-2020",32
33,28.015558349793,"VL-19PST-PD-2020",33
34,30.1968769988656,"VL-19PST-PD-2020",34
35,32.5480352416876,"VL-19PST-PD-2020",35
36,35.0822569543842,"VL-19PST-PD-2020",36
37,37.8137956369505,"VL-19PST-PD-2020",37
38,40.7580145807685,"VL-19PST-PD-2020",38
39,43.9314732780448,"VL-19PST-PD-2020",39
40,47.3520205591716,"VL-19PST-PD-2020",40
41,51.038894981853,"VL-19PST-PD-2020",41
42,55.0128330366265,"VL-19PST-PD-2020",42
43,59.2961857773723,"VL-19PST-PD-2020",43
44,63.9130445327863,"VL-19PST-PD-2020",44
45,68.8893764058722,"VL-19PST-PD-2020",45
46,74.2531703235551,"VL-19PST-PD-2020",46
47,80.0345944578604,"VL-19PST-PD-2020",47
48,86.2661659040594,"VL-19PST-PD-2020",48
49,92.9829335701196,"VL-19PST-PD-2020",49
50,100.222675306107,"VL-19PST-PD-2020",50
51,108.026110382273,"VL-19PST-PD-2020",51
52,116.437128510897,"VL-19PST-PD-2020",52
53,125.503036699985,"VL-19PST-PD-2020",53
1,120.657617140747,"VL-EC-PD-2020",1
2,88.6743238752556,"VL-EC-PD-2020",2
3,86.8521458024654,"VL-EC-PD-2020",3
4,85.0674118598794,"VL-EC-PD-2020",4
5,83.3193526041004,"VL-EC-PD-2020",5
6,81.607214403105,"VL-EC-PD-2020",6
7,79.930259111334,"VL-EC-PD-2020",7
8,78.2877637514595,"VL-EC-PD-2020",8
9,76.6790202026914,"VL-EC-PD-2020",9
10,75.1033348954886,"VL-EC-PD-2020",10
11,73.560028512544,"VL-EC-PD-2020",11
12,72.0484356959139,"VL-EC-PD-2020",12
13,70.567904760165,"VL-EC-PD-2020",13
14,69.1177974114175,"VL-EC-PD-2020",14
15,67.69748847216,"VL-EC-PD-2020",15
16,66.3063656117199,"VL-EC-PD-2020",16
17,64.9438290822725,"VL-EC-PD-2020",17
18,63.6092914602746,"VL-EC-PD-2020",18
19,62.3021773932118,"VL-EC-PD-2020",19
20,61.0219233515492,"VL-EC-PD-2020",20
21,59.7679773857801,"VL-EC-PD-2020",21
22,58.5397988884667,"VL-EC-PD-2020",22
23,57.3368583611708,"VL-EC-PD-2020",23
24,56.1586371861734,"VL-EC-PD-2020",24
25,55.0046274028861,"VL-EC-PD-2020",25
26,53.8743314888566,"VL-EC-PD-2020",26
27,52.7672621452738,"VL-EC-PD-2020",27
28,51.6829420868818,"VL-EC-PD-2020",28
29,50.6209038362098,"VL-EC-PD-2020",29
30,49.580689522031,"VL-EC-PD-2020",30
31,48.5618506819632,"VL-EC-PD-2020",31
32,47.5639480691249,"VL-EC-PD-2020",32
33,46.5865514627655,"VL-EC-PD-2020",33
34,45.629239482786,"VL-EC-PD-2020",34
35,44.6915994080718,"VL-EC-PD-2020",35
36,43.7732269985582,"VL-EC-PD-2020",36
37,42.8737263209522,"VL-EC-PD-2020",37
38,41.9927095780363,"VL-EC-PD-2020",38
39,41.1297969414789,"VL-EC-PD-2020",39
40,40.2846163880809,"VL-EC-PD-2020",40
41,39.4568035393877,"VL-EC-PD-2020",41
42,38.6460015045957,"VL-EC-PD-2020",42
43,37.8518607266884,"VL-EC-PD-2020",43
44,37.0740388317337,"VL-EC-PD-2020",44
45,36.3122004812774,"VL-EC-PD-2020",45
46,35.5660172277706,"VL-EC-PD-2020",46
47,34.8351673729684,"VL-EC-PD-2020",47
48,34.1193358292365,"VL-EC-PD-2020",48
49,33.4182139837104,"VL-EC-PD-2020",49
50,32.7314995652437,"VL-EC-PD-2020",50
51,32.0588965140918,"VL-EC-PD-2020",51
52,31.4001148542732,"VL-EC-PD-2020",52
53,30.7548705685537,"VL-EC-PD-2020",53
1,68.5221242604663,"VL-EC-PD-23122312",1
2,43.5268376228725,"VL-EC-PD-23122312",2
3,43.0488315574779,"VL-EC-PD-23122312",3
4,42.576074892477,"VL-EC-PD-23122312",4
5,42.1085099796379,"VL-EC-PD-23122312",5
6,41.6460798038141,"VL-EC-PD-23122312",6
7,41.1887279759921,"VL-EC-PD-23122312",7
8,40.7363987264151,"VL-EC-PD-23122312",8
9,40.2890368977826,"VL-EC-PD-23122312",9
10,39.8465879385242,"VL-EC-PD-23122312",10
11,39.408997896148,"VL-EC-PD-23122312",11
12,38.9762134106612,"VL-EC-PD-23122312",12
13,38.5481817080635,"VL-EC-PD-23122312",13
14,38.1248505939118,"VL-EC-PD-23122312",14
15,37.7061684469557,"VL-EC-PD-23122312",15
16,37.2920842128426,"VL-EC-PD-23122312",16
17,36.8825473978919,"VL-EC-PD-23122312",17
18,36.4775080629384,"VL-EC-PD-23122312",18
19,36.0769168172421,"VL-EC-PD-23122312",19
20,35.6807248124658,"VL-EC-PD-23122312",20
21,35.2888837367182,"VL-EC-PD-23122312",21
22,34.9013458086632,"VL-EC-PD-23122312",22
23,34.5180637716927,"VL-EC-PD-23122312",23
24,34.138990888165,"VL-EC-PD-23122312",24
25,33.7640809337046,"VL-EC-PD-23122312",25
26,33.3932881915665,"VL-EC-PD-23122312",26
27,33.0265674470607,"VL-EC-PD-23122312",27
28,32.6638739820394,"VL-EC-PD-23122312",28
29,32.3051635694434,"VL-EC-PD-23122312",29
30,31.9503924679094,"VL-EC-PD-23122312",30
31,31.599517416436,"VL-EC-PD-23122312",31
32,31.2524956291086,"VL-EC-PD-23122312",32
33,30.9092847898818,"VL-EC-PD-23122312",33
34,30.5698430474197,"VL-EC-PD-23122312",34
35,30.2341290099921,"VL-EC-PD-23122312",35
36,29.9021017404276,"VL-EC-PD-23122312",36
37,29.5737207511214,"VL-EC-PD-23122312",37
38,29.2489459990982,"VL-EC-PD-23122312",38
39,28.9277378811295,"VL-EC-PD-23122312",39
40,28.6100572289045,"VL-EC-PD-23122312",40
41,28.2958653042535,"VL-EC-PD-23122312",41
42,27.9851237944243,"VL-EC-PD-23122312",42
43,27.6777948074104,"VL-EC-PD-23122312",43
44,27.3738408673305,"VL-EC-PD-23122312",44
45,27.0732249098584,"VL-EC-PD-23122312",45
46,26.7759102777036,"VL-EC-PD-23122312",46
47,26.4818607161412,"VL-EC-PD-23122312",47
48,26.1910403685909,"VL-EC-PD-23122312",48
49,25.9034137722446,"VL-EC-PD-23122312",49
50,25.6189458537425,"VL-EC-PD-23122312",50
51,25.3376019248955,"VL-EC-PD-23122312",51
52,25.0593476784558,"VL-EC-PD-23122312",52
53,24.7841491839334,"VL-EC-PD-23122312",53
1,400.812384508724,"VL-EC-PD-82515",1
2,215.527906784315,"VL-EC-PD-82515",2
3,214.887791726115,"VL-EC-PD-82515",3
4,214.249577801249,"VL-EC-PD-82515",4
5,213.613259363375,"VL-EC-PD-82515",5
6,212.97883078292,"VL-EC-PD-82515",6
7,212.346286447034,"VL-EC-PD-82515",7
8,211.715620759535,"VL-EC-PD-82515",8
9,211.086828140862,"VL-EC-PD-82515",9
10,210.459903028024,"VL-EC-PD-82515",10
11,209.834839874554,"VL-EC-PD-82515",11
12,209.211633150457,"VL-EC-PD-82515",12
13,208.590277342163,"VL-EC-PD-82515",13
14,207.970766952475,"VL-EC-PD-82515",14
15,207.353096500524,"VL-EC-PD-82515",15
16,206.737260521719,"VL-EC-PD-82515",16
17,206.1232535677,"VL-EC-PD-82515",17
18,205.511070206286,"VL-EC-PD-82515",18
19,204.900705021432,"VL-EC-PD-82515",19
20,204.292152613177,"VL-EC-PD-82515",20
21,203.685407597598,"VL-EC-PD-82515",21
22,203.080464606762,"VL-EC-PD-82515",22
23,202.47731828868,"VL-EC-PD-82515",23
24,201.875963307258,"VL-EC-PD-82515",24
25,201.276394342248,"VL-EC-PD-82515",25
26,200.678606089205,"VL-EC-PD-82515",26
27,200.082593259439,"VL-EC-PD-82515",27
28,199.488350579966,"VL-EC-PD-82515",28
29,198.895872793461,"VL-EC-PD-82515",29
30,198.305154658217,"VL-EC-PD-82515",30
31,197.716190948092,"VL-EC-PD-82515",31
32,197.128976452466,"VL-EC-PD-82515",32
33,196.543505976195,"VL-EC-PD-82515",33
34,195.959774339566,"VL-EC-PD-82515",34
35,195.377776378245,"VL-EC-PD-82515",35
36,194.797506943242,"VL-EC-PD-82515",36
37,194.218960900855,"VL-EC-PD-82515",37
38,193.642133132631,"VL-EC-PD-82515",38
39,193.067018535318,"VL-EC-PD-82515",39
40,192.493612020821,"VL-EC-PD-82515",40
41,191.921908516156,"VL-EC-PD-82515",41
42,191.351902963407,"VL-EC-PD-82515",42
43,190.783590319678,"VL-EC-PD-82515",43
44,190.216965557053,"VL-EC-PD-82515",44
45,189.652023662545,"VL-EC-PD-82515",45
46,189.088759638059,"VL-EC-PD-82515",46
47,188.527168500343,"VL-EC-PD-82515",47
48,187.967245280946,"VL-EC-PD-82515",48
49,187.408985026171,"VL-EC-PD-82515",49
50,186.852382797035,"VL-EC-PD-82515",50
51,186.297433669225,"VL-EC-PD-82515",51
52,185.74413273305,"VL-EC-PD-82515",52
53,185.192475093404,"VL-EC-PD-82515",53
1,53.1480329609733,"VL05-1111",1
2,16.3683933585454,"VL05-1111",2
3,16.6274375649228,"VL05-1111",3
4,16.8905813734656,"VL05-1111",4
5,17.1578896639801,"VL05-1111",5
6,17.4294283430525,"VL05-1111",6
7,17.7052643602985,"VL05-1111",7
8,17.9854657248704,"VL05-1111",8
9,18.2701015222252,"VL05-1111",9
10,18.5592419311578,"VL05-1111",10
11,18.8529582411041,"VL05-1111",11
12,19.1513228697182,"VL05-1111",12
13,19.4544093807272,"VL05-1111",13
14,19.7622925020684,"VL05-1111",14
15,20.075048144315,"VL05-1111",15
16,20.3927534193911,"VL05-1111",16
17,20.7154866595853,"VL05-1111",17
18,21.043327436863,"VL05-1111",18
19,21.3763565824862,"VL05-1111",19
20,21.7146562069426,"VL05-1111",20
21,22.0583097201903,"VL05-1111",21
22,22.4074018522235,"VL05-1111",22
23,22.7620186739629,"VL05-1111",23
24,23.1222476184772,"VL05-1111",24
25,23.4881775025402,"VL05-1111",25
26,23.8598985485291,"VL05-1111",26
27,24.2375024066696,"VL05-1111",27
28,24.6210821776327,"VL05-1111",28
29,25.0107324354894,"VL05-1111",29
30,25.4065492510283,"VL05-1111",30
31,25.8086302154428,"VL05-1111",31
32,26.2170744643927,"VL05-1111",32
33,26.6319827024464,"VL05-1111",33
34,27.053457227911,"VL05-1111",34
35,27.481601958054,"VL05-1111",35
36,27.9165224547249,"VL05-1111",36
37,28.3583259503822,"VL05-1111",37
38,28.8071213745325,"VL05-1111",38
39,29.2630193805874,"VL05-1111",39
40,29.7261323731458,"VL05-1111",40
41,30.1965745357085,"VL05-1111",41
42,30.6744618588301,"VL05-1111",42
43,31.1599121687181,"VL05-1111",43
44,31.6530451562828,"VL05-1111",44
45,32.1539824066486,"VL05-1111",45
46,32.6628474291313,"VL05-1111",46
47,33.1797656876901,"VL05-1111",47
48,33.7048646318615,"VL05-1111",48
49,34.2382737281831,"VL05-1111",49
50,34.7801244921139,"VL05-1111",50
51,35.3305505204609,"VL05-1111",51
52,35.8896875243178,"VL05-1111",52
53,36.4576733625256,"VL05-1111",53
1,61.6199981717754,"VL05-412412",1
2,14.1396471200807,"VL05-412412",2
3,14.4748075014099,"VL05-412412",3
4,14.8179123866054,"VL05-412412",4
5,15.1691500889201,"VL05-412412",5
6,15.528713385307,"VL05-412412",6
7,15.8967996222245,"VL05-412412",7
8,16.2736108239505,"VL05-412412",8
9,16.6593538034633,"VL05-412412",9
10,17.0542402759508,"VL05-412412",10
11,17.458486975011,"VL05-412412",11
12,17.8723157716057,"VL05-412412",12
13,18.2959537958348,"VL05-412412",13
14,18.7296335615968,"VL05-412412",14
15,19.173593094204,"VL05-412412",15
16,19.6280760610229,"VL05-412412",16
17,20.0933319052107,"VL05-412412",17
18,20.5696159826232,"VL05-412412",18
19,21.057189701966,"VL05-412412",19
20,21.5563206682693,"VL05-412412",20
21,22.0672828297628,"VL05-412412",21
22,22.5903566282327,"VL05-412412",22
23,23.1258291529415,"VL05-412412",23
24,23.673994298198,"VL05-412412",24
25,24.2351529246607,"VL05-412412",25
26,24.8096130244652,"VL05-412412",26
27,25.3976898902663,"VL05-412412",27
28,25.9997062882862,"VL05-412412",28
29,26.6159926354649,"VL05-412412",29
30,27.2468871808097,"VL05-412412",30
31,27.8927361910432,"VL05-412412",31
32,28.5538941406521,"VL05-412412",32
33,29.2307239064406,"VL05-412412",33
34,29.9235969666953,"VL05-412412",34
35,30.6328936050716,"VL05-412412",35
36,31.3590031193121,"VL05-412412",36
37,32.1023240349131,"VL05-412412",37
38,32.8632643238555,"VL05-412412",38
39,33.6422416285199,"VL05-412412",39
40,34.4396834909107,"VL05-412412",40
41,35.2560275873118,"VL05-412412",41
42,36.0917219685058,"VL05-412412",42
43,36.947225305687,"VL05-412412",43
44,37.8230071422029,"VL05-412412",44
45,38.7195481512637,"VL05-412412",45
46,39.6373403997593,"VL05-412412",46
47,40.5768876183312,"VL05-412412",47
48,41.5387054778449,"VL05-412412",48
49,42.5233218724157,"VL05-412412",49
50,43.5312772091443,"VL05-412412",50
51,44.5631247047191,"VL05-412412",51
52,45.6194306890491,"VL05-412412",52
53,46.700774916095,"VL05-412412",53
1,50.2058598342545,"VL05-812812",1
2,12.5205434657822,"VL05-812812",2
3,12.7904076550442,"VL05-812812",3
4,13.066088419349,"VL05-812812",4
5,13.3477111274805,"VL05-812812",5
6,13.6354038503855,"VL05-812812",6
7,13.9292974194146,"VL05-812812",7
8,14.2295254858202,"VL05-812812",8
9,14.536224581535,"VL05-812812",9
10,14.8495341812618,"VL05-812812",10
11,15.1695967659008,"VL05-812812",11
12,15.4965578873448,"VL05-812812",12
13,15.83056623467,"VL05-812812",13
14,16.1717737017542,"VL05-812812",14
15,16.520335456352,"VL05-812812",15
16,16.8764100106593,"VL05-812812",16
17,17.2401592933982,"VL05-812812",17
18,17.6117487234557,"VL05-812812",18
19,17.9913472851099,"VL05-812812",19
20,18.3791276048776,"VL05-812812",20
21,18.7752660300176,"VL05-812812",21
22,19.1799427087269,"VL05-812812",22
23,19.5933416720648,"VL05-812812",23
24,20.0156509176431,"VL05-812812",24
25,20.4470624951199,"VL05-812812",25
26,20.8877725935365,"VL05-812812",26
27,21.3379816305362,"VL05-812812",27
28,21.7978943435065,"VL05-812812",28
29,22.2677198826857,"VL05-812812",29
30,22.7476719062761,"VL05-812812",30
31,23.2379686776072,"VL05-812812",31
32,23.7388331643937,"VL05-812812",32
33,24.2504931401321,"VL05-812812",33
34,24.7731812876833,"VL05-812812",34
35,25.3071353050877,"VL05-812812",35
36,25.8525980136605,"VL05-812812",36
37,26.4098174684181,"VL05-812812",37
38,26.9790470708829,"VL05-812812",38
39,27.560545684321,"VL05-812812",39
40,28.1545777514627,"VL05-812812",40
41,28.7614134147609,"VL05-812812",41
42,29.3813286392409,"VL05-812812",42
43,30.014605337999,"VL05-812812",43
44,30.661531500405,"VL05-812812",44
45,31.3224013230689,"VL05-812812",45
46,31.9975153436294,"VL05-812812",46
47,32.6871805774273,"VL05-812812",47
48,33.3917106571234,"VL05-812812",48
49,34.1114259753268,"VL05-812812",49
50,34.8466538302964,"VL05-812812",50
51,35.5977285747837,"VL05-812812",51
52,36.3649917680832,"VL05-812812",52
53,37.1487923313599,"VL05-812812",53
1,84.0396859752037,"VL19-2020",1
2,13.8529630671533,"VL19-2020",2
3,14.2937279793577,"VL19-2020",3
4,14.7485168737881,"VL19-2020",4
5,15.2177759567372,"VL19-2020",5
6,15.7019656316106,"VL19-2020",6
7,16.2015609506412,"VL19-2020",7
8,16.7170520809768,"VL19-2020",8
9,17.2489447855967,"VL19-2020",9
10,17.7977609195305,"VL19-2020",10
11,18.3640389418644,"VL19-2020",11
12,18.9483344440391,"VL19-2020",12
13,19.551220694956,"VL19-2020",13
14,20.173289203428,"VL19-2020",14
15,20.8151502985251,"VL19-2020",15
16,21.4774337283861,"VL19-2020",16
17,22.1607892780817,"VL19-2020",17
18,22.8658874071379,"VL19-2020",18
19,23.5934199073422,"VL19-2020",19
20,24.3441005814804,"VL19-2020",20
21,25.1186659436687,"VL19-2020",21
22,25.917875941969,"VL19-2020",22
23,26.7425147039949,"VL19-2020",23
24,27.5933913062418,"VL19-2020",24
25,28.4713405678951,"VL19-2020",25
26,29.3772238698946,"VL19-2020",26
27,30.3119300000601,"VL19-2020",27
28,31.276376025106,"VL19-2020",28
29,32.2715081904017,"VL19-2020",29
30,33.29830284836,"VL19-2020",30
31,34.3577674163638,"VL19-2020",31
32,35.4509413651719,"VL19-2020",32
33,36.5788972387737,"VL19-2020",33
34,37.742741706692,"VL19-2020",34
35,38.9436166497682,"VL19-2020",35
36,40.1827002804939,"VL19-2020",36
37,41.4612082989887,"VL19-2020",37
38,42.7803950857581,"VL19-2020",38
39,44.1415549324016,"VL19-2020",39
40,45.5460233114792,"VL19-2020",40
41,46.9951781867813,"VL19-2020",41
42,48.490441365288,"VL19-2020",42
43,50.0332798921445,"VL19-2020",43
44,51.6252074900207,"VL19-2020",44
45,53.2677860442671,"VL19-2020",45
46,54.9626271353255,"VL19-2020",46
47,56.7113936198957,"VL19-2020",47
48,58.5158012624117,"VL19-2020",48
49,60.377620418427,"VL19-2020",49
50,62.2986777715603,"VL19-2020",50
51,64.2808581257071,"VL19-2020",51
52,66.3261062542741,"VL19-2020",52
53,68.4364288082513,"VL19-2020",53
1,90.977136738511,"VP8-A-8-22",1
2,54.4152367661467,"VP8-A-8-22",2
3,53.9884275331287,"VP8-A-8-22",3
4,53.5649660043976,"VP8-A-8-22",4
5,53.1448259220303,"VP8-A-8-22",5
6,52.7279812340593,"VP8-A-8-22",6
7,52.3144060928574,"VP8-A-8-22",7
8,51.9040748535349,"VP8-A-8-22",8
9,51.4969620723493,"VP8-A-8-22",9
10,51.0930425051275,"VP8-A-8-22",10
11,50.6922911057008,"VP8-A-8-22",11
12,50.2946830243517,"VP8-A-8-22",12
13,49.9001936062728,"VP8-A-8-22",13
14,49.5087983900383,"VP8-A-8-22",14
15,49.120473106087,"VP8-A-8-22",15
16,48.7351936752176,"VP8-A-8-22",16
17,48.3529362070953,"VP8-A-8-22",17
18,47.9736769987709,"VP8-A-8-22",18
19,47.5973925332104,"VP8-A-8-22",19
20,47.2240594778374,"VP8-A-8-22",20
21,46.8536546830857,"VP8-A-8-22",21
22,46.4861551809644,"VP8-A-8-22",22
23,46.1215381836332,"VP8-A-8-22",23
24,45.7597810819897,"VP8-A-8-22",24
25,45.4008614442676,"VP8-A-8-22",25
26,45.0447570146451,"VP8-A-8-22",26
27,44.6914457118656,"VP8-A-8-22",27
28,44.3409056278682,"VP8-A-8-22",28
29,43.9931150264291,"VP8-A-8-22",29
30,43.6480523418139,"VP8-A-8-22",30
31,43.3056961774404,"VP8-A-8-22",31
32,42.9660253045517,"VP8-A-8-22",32
33,42.6290186609001,"VP8-A-8-22",33
34,42.2946553494409,"VP8-A-8-22",34
35,41.9629146370366,"VP8-A-8-22",35
36,41.6337759531712,"VP8-A-8-22",36
37,41.3072188886751,"VP8-A-8-22",37
38,40.9832231944591,"VP8-A-8-22",38
39,40.6617687802588,"VP8-A-8-22",39
40,40.3428357133894,"VP8-A-8-22",40
41,40.026404217509,"VP8-A-8-22",41
42,39.7124546713927,"VP8-A-8-22",42
43,39.4009676077161,"VP8-A-8-22",43
44,39.0919237118476,"VP8-A-8-22",44
45,38.7853038206515,"VP8-A-8-22",45
46,38.4810889212989,"VP8-A-8-22",46
47,38.1792601500895,"VP8-A-8-22",47
48,37.8797987912815,"VP8-A-8-22",48
49,37.582686275931,"VP8-A-8-22",49
50,37.2879041807411,"VP8-A-8-22",50
51,36.9954342269187,"VP8-A-8-22",51
52,36.7052582790419,"VP8-A-8-22",52
53,36.417358343935,"VP8-A-8-22",53
1,104.619717202889,"VPL-0395-DOP-H",1
2,70.3761036061012,"VPL-0395-DOP-H",2
3,69.3674232430113,"VPL-0395-DOP-H",3
4,68.3732000041831,"VPL-0395-DOP-H",4
5,67.3932266798308,"VPL-0395-DOP-H",5
6,66.4272990300467,"VPL-0395-DOP-H",6
7,65.4752157422345,"VPL-0395-DOP-H",7
8,64.5367783891535,"VPL-0395-DOP-H",8
9,63.6117913875632,"VPL-0395-DOP-H",9
10,62.700061957461,"VPL-0395-DOP-H",10
11,61.8014000819046,"VPL-0395-DOP-H",11
12,60.9156184674097,"VPL-0395-DOP-H",12
13,60.0425325049152,"VPL-0395-DOP-H",13
14,59.1819602313083,"VPL-0395-DOP-H",14
15,58.3337222915013,"VPL-0395-DOP-H",15
16,57.4976419010508,"VPL-0395-DOP-H",16
17,56.6735448093139,"VPL-0395-DOP-H",17
18,55.8612592631319,"VPL-0395-DOP-H",18
19,55.0606159710343,"VPL-0395-DOP-H",19
20,54.2714480679565,"VPL-0395-DOP-H",20
21,53.4935910804626,"VPL-0395-DOP-H",21
22,52.7268828924671,"VPL-0395-DOP-H",22
23,51.9711637114472,"VPL-0395-DOP-H",23
24,51.2262760351406,"VPL-0395-DOP-H",24
25,50.492064618719,"VPL-0395-DOP-H",25
26,49.7683764424337,"VPL-0395-DOP-H",26
27,49.0550606797237,"VPL-0395-DOP-H",27
28,48.3519686657815,"VPL-0395-DOP-H",28
29,47.6589538665694,"VPL-0395-DOP-H",29
30,46.9758718482799,"VPL-0395-DOP-H",30
31,46.3025802472331,"VPL-0395-DOP-H",31
32,45.638938740207,"VPL-0395-DOP-H",32
33,44.9848090151917,"VPL-0395-DOP-H",33
34,44.3400547425634,"VPL-0395-DOP-H",34
35,43.7045415466712,"VPL-0395-DOP-H",35
36,43.0781369778319,"VPL-0395-DOP-H",36
37,42.4607104847251,"VPL-0395-DOP-H",37
38,41.852133387185,"VPL-0395-DOP-H",38
39,41.2522788493812,"VPL-0395-DOP-H",39
40,40.6610218533847,"VPL-0395-DOP-H",40
41,40.0782391731126,"VPL-0395-DOP-H",41
42,39.5038093486454,"VPL-0395-DOP-H",42
43,38.9376126609139,"VPL-0395-DOP-H",43
44,38.3795311067476,"VPL-0395-DOP-H",44
45,37.8294483742813,"VPL-0395-DOP-H",45
46,37.2872498187144,"VPL-0395-DOP-H",46
47,36.7528224384168,"VPL-0395-DOP-H",47
48,36.2260548513782,"VPL-0395-DOP-H",48
49,35.7068372719948,"VPL-0395-DOP-H",49
50,35.1950614881876,"VPL-0395-DOP-H",50
51,34.6906208388505,"VPL-0395-DOP-H",51
52,34.1934101916201,"VPL-0395-DOP-H",52
53,33.7033259209648,"VPL-0395-DOP-H",53
1,72.9671548805989,"XP-STD-12242",1
2,56.2036776171746,"XP-STD-12242",2
3,54.8177372899743,"XP-STD-12242",3
4,53.4659732066072,"XP-STD-12242",4
5,52.1475426066602,"XP-STD-12242",5
6,50.8616235115568,"XP-STD-12242",6
7,49.6074142120927,"XP-STD-12242",7
8,48.3841327686084,"XP-STD-12242",8
9,47.1910165234869,"XP-STD-12242",9
10,46.0273216256732,"XP-STD-12242",10
11,44.8923225669187,"XP-STD-12242",11
12,43.7853117294613,"XP-STD-12242",12
13,42.7055989448597,"XP-STD-12242",13
14,41.6525110637059,"XP-STD-12242",14
15,40.6253915359492,"XP-STD-12242",15
16,39.6236000015681,"XP-STD-12242",16
17,38.6465118913367,"XP-STD-12242",17
18,37.6935180374352,"XP-STD-12242",18
19,36.7640242936634,"XP-STD-12242",19
20,35.8574511650184,"XP-STD-12242",20
21,34.9732334464074,"XP-STD-12242",21
22,34.1108198702689,"XP-STD-12242",22
23,33.2696727628842,"XP-STD-12242",23
24,32.4492677091632,"XP-STD-12242",24
25,31.6490932256966,"XP-STD-12242",25
26,30.8686504418705,"XP-STD-12242",26
27,30.1074527888443,"XP-STD-12242",27
28,29.3650256961983,"XP-STD-12242",28
29,28.6409062960614,"XP-STD-12242",29
30,27.9346431345358,"XP-STD-12242",30
31,27.2457958902361,"XP-STD-12242",31
32,26.5739350997706,"XP-STD-12242",32
33,25.9186418899911,"XP-STD-12242",33
34,25.2795077168454,"XP-STD-12242",34
35,24.6561341106699,"XP-STD-12242",35
36,24.0481324277623,"XP-STD-12242",36
37,23.4551236080814,"XP-STD-12242",37
38,22.8767379389207,"XP-STD-12242",38
39,22.3126148244102,"XP-STD-12242",39
40,21.7624025607027,"XP-STD-12242",40
41,21.2257581167023,"XP-STD-12242",41
42,20.7023469202018,"XP-STD-12242",42
43,20.1918426492922,"XP-STD-12242",43
44,19.6939270289168,"XP-STD-12242",44
45,19.208289632442,"XP-STD-12242",45
46,18.7346276881209,"XP-STD-12242",46
47,18.2726458903299,"XP-STD-12242",47
48,17.8220562154593,"XP-STD-12242",48
49,17.3825777423444,"XP-STD-12242",49
50,16.9539364771251,"XP-STD-12242",50
51,16.5358651824229,"XP-STD-12242",51
52,16.1281032107318,"XP-STD-12242",52
53,15.7303963419171,"XP-STD-12242",53
1,65.1019289469629,"XP-STD-14201",1
2,36.8004461358724,"XP-STD-14201",2
3,36.6103042385053,"XP-STD-14201",3
4,36.4211447732805,"XP-STD-14201",4
5,36.2329626641315,"XP-STD-14201",5
6,36.0457528612189,"XP-STD-14201",6
7,35.8595103407953,"XP-STD-14201",7
8,35.6742301050699,"XP-STD-14201",8
9,35.4899071820748,"XP-STD-14201",9
10,35.3065366255313,"XP-STD-14201",10
11,35.1241135147175,"XP-STD-14201",11
12,34.9426329543361,"XP-STD-14201",12
13,34.7620900743827,"XP-STD-14201",13
14,34.5824800300157,"XP-STD-14201",14
15,34.4037980014259,"XP-STD-14201",15
16,34.2260391937073,"XP-STD-14201",16
17,34.0491988367283,"XP-STD-14201",17
18,33.873272185004,"XP-STD-14201",18
19,33.6982545175684,"XP-STD-14201",19
20,33.5241411378481,"XP-STD-14201",20
21,33.3509273735362,"XP-STD-14201",21
22,33.1786085764666,"XP-STD-14201",22
23,33.0071801224897,"XP-STD-14201",23
24,32.8366374113482,"XP-STD-14201",24
25,32.6669758665535,"XP-STD-14201",25
26,32.4981909352627,"XP-STD-14201",26
27,32.3302780881571,"XP-STD-14201",27
28,32.1632328193201,"XP-STD-14201",28
29,31.9970506461164,"XP-STD-14201",29
30,31.8317271090717,"XP-STD-14201",30
31,31.6672577717533,"XP-STD-14201",31
32,31.5036382206504,"XP-STD-14201",32
33,31.3408640650566,"XP-STD-14201",33
34,31.1789309369513,"XP-STD-14201",34
35,31.0178344908826,"XP-STD-14201",35
36,30.8575704038512,"XP-STD-14201",36
37,30.6981343751937,"XP-STD-14201",37
38,30.5395221264677,"XP-STD-14201",38
39,30.3817294013368,"XP-STD-14201",39
40,30.2247519654564,"XP-STD-14201",40
